id_venta,id_producto,cantidad,fecha,id_cliente
V007204,P0554,4,2020-05-17,C0081
V007529,P0088,4,2022-04-12,C0279
V000549,P0066,1,2021-08-25,C0046
V002076,P0172,5,2021-07-20,C0211
V001686,P0355,9,2024-05-22,C0187
V007110,P0474,4,2023-10-07,C0247
V005629,P0303,9,2021-12-22,C0061
V004862,P0176,4,2020-02-01,C0057
V000065,P0062,3,2020-12-06,C0054
V007447,P0353,8,2021-10-26,C0299
V007180,P0452,10,2024-06-09,C0047
V002312,P0078,10,2022-02-10,C0059
V006095,P0275,5,2024-04-17,C0127
V002633,P0366,4,2020-05-18,C0185
V003532,P0126,5,2020-12-13,C0099
V002236,P0323,6,2023-07-22,C0217
V002996,P0597,3,2023-03-03,C0050
V006903,P0454,6,2022-01-18,C0198
V002142,P0035,7,2023-06-17,C0084
V005014,P0169,1,2022-06-23,C0005
V001525,P0326,10,2021-05-26,C0152
V001802,P0496,10,2022-12-31,C0140
V001549,P0591,1,2023-10-18,C0054
V003306,P0348,8,2024-04-29,C0166
V000720,P0108,2,2024-04-12,C0286
V002123,P0092,8,2020-09-08,C0007
V002032,P0505,4,2023-07-07,C0043
V006145,P0588,4,2021-12-22,C0057
V004912,P0269,9,2024-02-19,C0164
V005514,P0382,1,2020-05-22,C0027
V007361,P0133,1,2021-05-23,C0046
V002570,P0269,3,2024-07-04,C0277
V003688,P0179,7,2020-03-04,C0073
V004773,P0422,1,2024-05-20,C0025
V002858,P0325,6,2022-06-13,C0069
V003289,P0459,2,2021-06-26,C0277
V007352,P0583,8,2021-05-02,C0264
V005981,P0385,5,2023-11-17,C0279
V006375,P0268,2,2022-12-04,C0088
V004899,P0063,1,2023-08-25,C0069
V004255,P0004,8,2020-06-11,C0138
V006089,P0127,7,2023-04-06,C0260
V004680,P0300,3,2021-02-06,C0131
V004167,P0233,9,2021-09-11,C0251
V006911,P0399,1,2021-01-06,C0076
V002021,P0236,7,2024-04-20,C0300
V002211,P0456,7,2020-04-30,C0182
V000354,P0544,7,2024-04-13,C0144
V002090,P0565,6,2020-04-19,C0030
V007538,P0060,1,2020-05-11,C0081
V003814,P0375,2,2023-12-24,C0048
V005135,P0254,10,2023-05-16,C0195
V004382,P0230,10,2022-05-20,C0262
V005784,P0414,3,2021-11-02,C0205
V003251,P0021,4,2023-03-12,C0230
V005784,P0115,1,2021-11-02,C0205
V001031,P0221,5,2022-07-23,C0206
V003815,P0302,9,2022-12-10,C0224
V004720,P0333,1,2024-02-26,C0050
V000115,P0110,3,2023-08-03,C0090
V006196,P0598,10,2021-12-26,C0183
V001536,P0450,7,2022-04-13,C0279
V002844,P0111,7,2022-12-03,C0254
V007588,P0178,8,2024-01-17,C0067
V000073,P0230,4,2023-05-26,C0119
V002123,P0089,3,2020-09-08,C0007
V007842,P0338,4,2020-09-09,C0139
V000194,P0592,5,2022-04-14,C0002
V001490,P0184,7,2024-01-29,C0159
V002225,P0395,6,2022-07-11,C0120
V004033,P0187,4,2021-01-03,C0168
V002170,P0443,5,2021-04-19,C0112
V006208,P0191,6,2022-11-16,C0241
V002103,P0056,10,2023-06-08,C0070
V006196,P0289,6,2021-12-26,C0183
V006805,P0044,6,2022-09-05,C0205
V007779,P0209,3,2021-08-22,C0034
V007494,P0079,2,2021-02-10,C0208
V001619,P0543,9,2020-12-09,C0269
V006631,P0421,8,2022-11-04,C0294
V000040,P0454,5,2022-04-23,C0229
V000784,P0211,6,2023-07-01,C0031
V001553,P0307,10,2024-03-21,C0045
V002645,P0259,4,2023-01-23,C0281
V006049,P0215,7,2022-03-18,C0200
V001065,P0015,7,2021-05-17,C0058
V001289,P0093,9,2022-06-20,C0038
V002009,P0056,8,2023-08-23,C0192
V000031,P0504,9,2022-04-11,C0299
V005811,P0367,3,2020-11-24,C0144
V007502,P0436,4,2021-07-30,C0150
V007064,P0024,8,2023-06-28,C0251
V005589,P0304,3,2021-08-10,C0033
V001163,P0245,5,2023-10-04,C0187
V007289,P0061,3,2024-05-03,C0089
V006179,P0433,8,2020-03-07,C0269
V000724,P0370,10,2022-03-30,C0124
V004746,P0588,2,2024-07-05,C0297
V003364,P0457,10,2022-11-09,C0224
V005850,P0441,3,2020-03-23,C0182
V000099,P0268,7,2024-06-07,C0181
V001780,P0087,8,2024-03-16,C0206
V001629,P0216,6,2022-03-24,C0113
V004270,P0463,3,2020-03-06,C0166
V004533,P0057,6,2023-04-21,C0241
V003404,P0289,3,2023-01-23,C0276
V005658,P0046,3,2023-12-01,C0183
V002674,P0154,10,2024-03-03,C0074
V001961,P0263,9,2023-06-02,C0166
V004251,P0583,3,2021-07-26,C0036
V000647,P0466,4,2020-11-10,C0072
V000416,P0510,4,2023-04-23,C0060
V006750,P0111,1,2022-06-06,C0058
V000188,P0317,8,2023-08-24,C0214
V007958,P0586,6,2022-07-04,C0261
V001811,P0031,6,2020-03-11,C0229
V006092,P0101,5,2024-04-07,C0283
V004454,P0244,7,2021-06-16,C0122
V004047,P0036,1,2023-02-16,C0007
V004697,P0169,5,2022-04-03,C0216
V005424,P0059,4,2023-09-16,C0283
V002374,P0375,4,2022-03-07,C0222
V007871,P0591,1,2024-02-29,C0152
V002322,P0489,3,2022-05-19,C0248
V002723,P0367,5,2021-04-02,C0294
V001275,P0359,9,2021-08-06,C0224
V003732,P0348,3,2021-12-31,C0071
V000532,P0568,7,2024-02-27,C0166
V006232,P0540,9,2023-05-30,C0198
V001104,P0450,1,2020-08-25,C0004
V004246,P0174,8,2021-10-27,C0106
V007300,P0228,3,2022-01-16,C0084
V004322,P0591,6,2022-08-24,C0154
V000455,P0552,8,2023-04-10,C0261
V001817,P0085,4,2023-11-30,C0283
V007262,P0279,9,2023-05-19,C0258
V002465,P0521,3,2020-01-29,C0279
V002155,P0485,6,2022-10-11,C0032
V004204,P0331,4,2023-09-21,C0131
V005897,P0537,2,2023-04-04,C0246
V005713,P0018,3,2022-08-18,C0050
V007042,P0445,3,2022-12-10,C0234
V001981,P0533,1,2020-02-01,C0047
V001911,P0261,9,2020-07-15,C0258
V002816,P0563,10,2023-06-19,C0205
V007569,P0155,4,2024-04-11,C0075
V004907,P0495,10,2023-02-19,C0254
V001501,P0276,1,2024-03-17,C0057
V005178,P0586,9,2022-06-05,C0074
V004587,P0283,10,2024-03-30,C0031
V004624,P0083,7,2020-02-02,C0078
V003972,P0080,8,2024-04-19,C0148
V006945,P0339,2,2024-04-24,C0138
V007987,P0138,9,2021-08-23,C0167
V002005,P0291,1,2022-01-06,C0260
V000147,P0561,10,2022-09-06,C0224
V006409,P0071,3,2021-08-09,C0206
V002547,P0295,2,2024-06-26,C0073
V006165,P0246,1,2024-03-04,C0153
V003517,P0452,3,2022-10-19,C0069
V004670,P0503,3,2021-12-19,C0041
V004667,P0440,2,2022-06-04,C0240
V004622,P0121,10,2020-08-26,C0218
V003764,P0443,3,2020-10-30,C0205
V007443,P0538,6,2020-03-06,C0264
V001944,P0579,2,2021-12-12,C0070
V002475,P0159,2,2020-03-04,C0153
V001596,P0555,9,2020-05-05,C0090
V005369,P0427,2,2021-06-21,C0282
V003637,P0253,3,2022-09-23,C0065
V000317,P0373,3,2024-03-05,C0090
V006446,P0136,10,2021-07-29,C0241
V004381,P0075,1,2020-10-18,C0198
V000612,P0136,4,2021-08-21,C0226
V005880,P0278,3,2021-04-04,C0113
V004785,P0547,6,2020-06-14,C0084
V007117,P0341,3,2023-06-02,C0263
V005904,P0036,9,2021-03-15,C0199
V004698,P0319,7,2022-10-14,C0125
V005183,P0448,7,2020-01-15,C0250
V004161,P0227,6,2023-11-18,C0217
V001572,P0294,6,2022-01-17,C0270
V005319,P0008,8,2020-11-15,C0002
V001481,P0545,6,2022-12-24,C0255
V002453,P0003,9,2021-08-30,C0197
V003277,P0211,10,2020-12-14,C0204
V001474,P0480,7,2021-11-16,C0168
V001776,P0191,6,2020-06-14,C0263
V007950,P0216,10,2023-06-10,C0264
V004119,P0297,1,2023-07-02,C0169
V000141,P0598,1,2021-02-13,C0133
V000703,P0181,9,2021-04-04,C0209
V006810,P0111,1,2020-06-05,C0043
V000636,P0269,10,2022-05-04,C0092
V003276,P0580,9,2022-04-03,C0220
V003263,P0350,2,2020-09-22,C0124
V000826,P0323,9,2022-07-24,C0059
V005730,P0304,10,2024-06-21,C0291
V003064,P0341,10,2020-12-04,C0150
V007632,P0396,5,2020-09-19,C0060
V003871,P0281,4,2020-09-07,C0072
V005498,P0307,7,2020-12-04,C0092
V003131,P0446,2,2022-01-02,C0174
V006105,P0079,3,2022-01-08,C0038
V006130,P0438,8,2020-04-29,C0185
V006090,P0130,2,2020-05-26,C0142
V007153,P0192,8,2020-07-25,C0152
V007609,P0053,5,2021-10-06,C0142
V002982,P0461,10,2023-11-02,C0161
V001925,P0485,2,2021-05-16,C0285
V004514,P0176,9,2020-05-26,C0234
V007714,P0547,1,2023-12-25,C0081
V005052,P0227,8,2020-02-14,C0003
V002761,P0398,2,2022-01-20,C0161
V003272,P0562,6,2023-09-03,C0084
V001113,P0230,7,2022-02-21,C0244
V002887,P0410,1,2022-03-10,C0214
V003783,P0066,1,2023-02-03,C0237
V002417,P0535,5,2020-04-23,C0116
V003942,P0261,4,2020-04-06,C0297
V006402,P0513,10,2023-01-27,C0169
V002582,P0397,3,2022-04-03,C0208
V006597,P0247,7,2023-06-14,C0076
V000450,P0234,3,2021-10-31,C0261
V003120,P0247,5,2022-01-11,C0275
V003978,P0296,1,2023-03-10,C0194
V002181,P0165,3,2024-06-27,C0022
V006853,P0553,10,2023-01-13,C0265
V000310,P0295,1,2023-01-11,C0253
V003078,P0546,10,2021-09-28,C0138
V007994,P0092,4,2023-12-13,C0149
V002402,P0432,3,2024-05-29,C0168
V007747,P0523,6,2021-03-25,C0184
V001194,P0221,6,2022-08-10,C0041
V000746,P0549,7,2021-08-11,C0215
V001170,P0244,6,2020-08-17,C0276
V002721,P0274,4,2022-10-25,C0230
V005885,P0128,7,2022-09-23,C0251
V006600,P0370,4,2023-10-08,C0190
V000331,P0264,1,2022-11-06,C0262
V005020,P0075,1,2021-11-12,C0015
V001266,P0491,8,2022-11-24,C0076
V006049,P0406,5,2022-03-18,C0200
V000909,P0598,8,2023-08-03,C0232
V007834,P0206,3,2022-03-03,C0187
V007674,P0498,6,2021-02-20,C0243
V006140,P0342,1,2020-11-08,C0187
V005831,P0580,7,2020-12-17,C0249
V007565,P0423,7,2021-02-11,C0283
V004496,P0137,7,2021-08-14,C0228
V003689,P0035,8,2023-05-13,C0246
V002181,P0556,9,2024-06-27,C0022
V006732,P0480,9,2020-09-13,C0253
V004888,P0415,4,2022-09-06,C0285
V002018,P0116,1,2022-04-14,C0245
V005448,P0540,3,2022-10-05,C0217
V001392,P0565,2,2020-12-26,C0035
V003425,P0169,10,2023-03-22,C0045
V001165,P0543,5,2023-11-01,C0263
V007465,P0039,9,2021-08-27,C0033
V007442,P0586,9,2023-01-18,C0045
V001859,P0138,8,2022-02-16,C0109
V007622,P0163,3,2020-05-23,C0258
V006446,P0426,5,2021-07-29,C0241
V000421,P0552,3,2022-06-12,C0009
V004832,P0159,1,2020-02-09,C0169
V002044,P0113,10,2020-02-02,C0067
V004045,P0386,4,2022-12-22,C0251
V006254,P0075,4,2021-08-13,C0034
V006739,P0179,1,2020-02-14,C0048
V002314,P0338,8,2022-02-01,C0211
V000382,P0319,3,2023-02-19,C0265
V005827,P0342,4,2021-03-06,C0276
V001913,P0089,10,2022-11-27,C0246
V004089,P0275,1,2024-01-11,C0084
V005631,P0062,8,2022-02-19,C0240
V006418,P0539,4,2020-05-07,C0243
V005597,P0010,1,2022-05-04,C0282
V002306,P0510,5,2020-09-03,C0161
V007087,P0541,8,2021-07-22,C0164
V006124,P0337,9,2021-02-22,C0258
V006070,P0318,7,2021-09-01,C0067
V004273,P0064,1,2023-01-16,C0109
V005542,P0366,9,2022-06-02,C0064
V000200,P0558,4,2021-11-17,C0156
V003734,P0190,7,2020-11-02,C0101
V001415,P0059,1,2020-10-24,C0254
V003285,P0460,4,2020-03-22,C0142
V004532,P0142,6,2023-02-19,C0065
V004896,P0352,9,2021-01-23,C0120
V003767,P0325,1,2022-09-02,C0064
V002381,P0492,9,2024-05-03,C0150
V002181,P0336,10,2024-06-27,C0022
V001279,P0497,5,2023-08-22,C0071
V005868,P0108,10,2020-04-17,C0251
V001615,P0417,4,2020-07-23,C0255
V001503,P0332,8,2020-12-01,C0142
V003298,P0061,7,2024-03-01,C0244
V000837,P0458,2,2020-10-07,C0291
V002371,P0026,4,2020-12-16,C0059
V000015,P0025,3,2020-02-20,C0069
V003677,P0499,10,2023-11-25,C0195
V003185,P0004,3,2023-12-18,C0197
V005879,P0403,8,2023-10-16,C0150
V005809,P0083,8,2024-04-02,C0140
V006428,P0341,2,2023-07-03,C0131
V003783,P0161,3,2023-02-03,C0237
V001083,P0060,9,2024-01-13,C0133
V001938,P0355,1,2020-12-27,C0011
V002269,P0143,6,2023-04-01,C0045
V004932,P0495,5,2024-03-31,C0218
V005350,P0386,1,2022-10-03,C0049
V001721,P0048,3,2020-01-13,C0203
V002679,P0509,9,2022-06-14,C0226
V004530,P0096,7,2023-10-21,C0122
V004535,P0160,3,2022-05-05,C0011
V000398,P0382,9,2023-08-26,C0001
V006449,P0317,10,2022-08-27,C0165
V001312,P0153,10,2020-04-13,C0089
V004519,P0236,7,2021-12-20,C0053
V002944,P0513,6,2021-12-19,C0028
V006024,P0150,5,2021-07-07,C0039
V004117,P0193,3,2021-08-08,C0134
V004776,P0092,7,2024-02-07,C0131
V000276,P0586,3,2022-08-23,C0285
V005465,P0594,10,2023-11-10,C0137
V007826,P0469,8,2020-02-13,C0032
V005746,P0440,2,2022-12-03,C0261
V002811,P0127,7,2022-10-18,C0210
V003811,P0592,3,2020-12-13,C0038
V002127,P0138,3,2021-10-29,C0064
V006560,P0360,2,2023-06-09,C0224
V003533,P0541,5,2021-07-17,C0025
V000585,P0284,3,2023-07-01,C0002
V004017,P0544,3,2020-08-08,C0243
V005860,P0188,7,2022-03-05,C0277
V004899,P0079,4,2023-08-25,C0069
V003928,P0248,9,2024-04-03,C0156
V000342,P0489,5,2020-02-17,C0264
V003872,P0060,6,2024-02-09,C0076
V000066,P0438,1,2023-10-26,C0148
V006347,P0288,8,2022-01-31,C0093
V004793,P0539,9,2024-02-28,C0295
V004865,P0433,5,2022-12-01,C0126
V003482,P0187,3,2023-07-22,C0099
V002071,P0496,5,2020-06-12,C0185
V001087,P0258,9,2020-09-20,C0237
V001636,P0078,7,2021-07-16,C0285
V001897,P0292,2,2022-02-20,C0291
V001062,P0208,1,2021-11-18,C0246
V007671,P0531,9,2023-01-06,C0300
V001104,P0521,5,2020-08-25,C0004
V002104,P0082,2,2020-06-09,C0034
V003352,P0234,3,2023-03-24,C0300
V004657,P0465,2,2020-12-18,C0224
V003093,P0009,3,2021-01-28,C0099
V000745,P0268,6,2024-05-29,C0168
V007928,P0120,8,2022-02-28,C0144
V000068,P0104,1,2020-04-20,C0161
V003938,P0185,3,2020-01-05,C0124
V005277,P0170,2,2020-10-04,C0049
V005486,P0459,1,2021-12-20,C0028
V004742,P0402,2,2022-05-10,C0211
V005992,P0465,3,2023-04-18,C0267
V005339,P0273,7,2024-02-25,C0258
V001624,P0493,10,2021-04-13,C0027
V002934,P0394,7,2023-08-01,C0205
V006707,P0564,1,2023-10-27,C0139
V001719,P0497,4,2023-03-25,C0017
V001873,P0201,3,2020-01-11,C0072
V001547,P0063,6,2021-12-19,C0142
V005888,P0085,8,2021-07-11,C0276
V007130,P0299,1,2021-11-26,C0198
V004018,P0505,5,2022-03-18,C0263
V005294,P0592,8,2020-05-18,C0050
V007411,P0037,1,2022-11-08,C0028
V003144,P0475,1,2022-12-03,C0104
V005130,P0028,6,2024-02-03,C0182
V000049,P0375,8,2023-08-30,C0038
V002834,P0485,7,2021-05-15,C0216
V005252,P0238,5,2021-09-20,C0181
V000701,P0004,10,2023-07-05,C0282
V005965,P0471,3,2022-01-04,C0294
V003303,P0215,4,2023-06-15,C0251
V003743,P0349,4,2020-01-18,C0212
V003670,P0301,10,2020-06-21,C0184
V005313,P0236,6,2023-08-18,C0150
V006026,P0561,4,2020-03-16,C0144
V005872,P0190,5,2022-01-09,C0081
V003067,P0230,9,2021-11-01,C0159
V000215,P0263,7,2023-08-27,C0216
V004137,P0257,6,2021-06-14,C0048
V002026,P0297,8,2023-10-01,C0050
V002748,P0203,10,2021-08-11,C0195
V004943,P0168,3,2023-09-22,C0112
V005599,P0169,2,2022-06-01,C0005
V005492,P0413,7,2024-03-12,C0222
V005691,P0479,9,2022-04-07,C0101
V005873,P0375,5,2024-03-16,C0173
V001007,P0137,9,2021-06-11,C0218
V006727,P0335,7,2021-11-07,C0138
V002994,P0531,10,2022-07-24,C0256
V004090,P0538,2,2024-06-29,C0212
V006336,P0504,4,2020-08-09,C0261
V006814,P0138,1,2023-12-25,C0027
V005273,P0160,8,2022-03-25,C0123
V005889,P0393,5,2022-04-27,C0138
V003221,P0210,3,2023-09-26,C0043
V004663,P0417,4,2022-03-08,C0269
V007066,P0489,1,2020-09-19,C0074
V007342,P0341,8,2023-12-15,C0071
V000932,P0051,10,2023-06-03,C0096
V002164,P0116,1,2023-09-25,C0007
V002545,P0180,1,2022-01-20,C0265
V005599,P0310,10,2022-06-01,C0005
V007496,P0416,9,2020-01-26,C0224
V003757,P0262,7,2021-12-27,C0002
V003843,P0430,10,2020-01-24,C0042
V005783,P0251,3,2020-01-20,C0203
V003202,P0391,9,2023-04-09,C0262
V000856,P0393,8,2024-04-02,C0038
V000136,P0391,8,2022-06-15,C0113
V004294,P0432,1,2023-01-26,C0249
V002784,P0306,10,2020-07-18,C0005
V001822,P0071,3,2024-02-12,C0160
V001703,P0108,4,2023-10-07,C0299
V000007,P0534,2,2020-10-29,C0228
V005258,P0402,8,2022-02-06,C0281
V002077,P0169,8,2022-04-02,C0282
V000756,P0062,10,2023-05-08,C0264
V007774,P0014,6,2022-12-22,C0269
V003553,P0006,4,2024-03-25,C0271
V002392,P0201,10,2023-10-29,C0139
V001980,P0561,6,2020-09-23,C0246
V002531,P0526,6,2021-02-21,C0276
V006499,P0218,10,2022-05-19,C0214
V003134,P0138,1,2024-03-30,C0048
V007110,P0531,3,2023-10-07,C0247
V006637,P0456,10,2022-03-28,C0294
V003978,P0370,8,2023-03-10,C0194
V005225,P0505,1,2021-09-10,C0114
V003622,P0341,8,2024-04-16,C0156
V003433,P0169,5,2022-07-06,C0005
V001441,P0003,1,2021-10-19,C0015
V005911,P0579,2,2020-06-10,C0109
V004215,P0572,7,2020-10-15,C0211
V006276,P0447,8,2021-04-10,C0163
V000847,P0454,2,2024-03-02,C0074
V001093,P0398,9,2023-03-19,C0090
V006995,P0176,7,2022-11-25,C0045
V005651,P0128,2,2022-02-06,C0279
V004828,P0109,10,2021-04-08,C0075
V006022,P0157,6,2021-12-05,C0067
V001458,P0405,3,2022-09-28,C0198
V004105,P0454,2,2023-08-22,C0300
V006241,P0302,1,2020-06-18,C0258
V005029,P0170,5,2020-08-08,C0075
V004595,P0090,6,2023-05-30,C0140
V004733,P0422,9,2022-10-02,C0214
V005205,P0351,4,2021-08-24,C0286
V006666,P0076,10,2023-02-15,C0163
V004301,P0578,6,2024-03-12,C0283
V001585,P0255,10,2020-09-28,C0072
V002159,P0392,1,2020-02-18,C0036
V007751,P0413,4,2024-02-12,C0282
V001642,P0288,2,2020-04-02,C0283
V002413,P0591,1,2023-05-08,C0203
V006515,P0360,3,2023-07-31,C0230
V005675,P0254,7,2023-08-07,C0051
V007714,P0015,9,2023-12-25,C0081
V006035,P0439,4,2023-07-22,C0007
V004069,P0151,3,2023-11-09,C0017
V002893,P0135,10,2020-01-22,C0167
V001431,P0345,8,2020-05-12,C0131
V005641,P0317,2,2023-08-27,C0185
V001782,P0112,4,2024-05-30,C0073
V000290,P0297,9,2023-09-23,C0069
V007426,P0040,2,2023-05-06,C0133
V001728,P0460,9,2022-07-11,C0148
V002102,P0143,3,2020-11-10,C0065
V004524,P0326,6,2022-05-07,C0109
V007582,P0172,9,2021-03-27,C0027
V002514,P0594,10,2023-05-16,C0212
V001937,P0497,6,2020-08-07,C0213
V007488,P0590,6,2020-03-24,C0183
V000065,P0448,6,2020-12-06,C0054
V003009,P0507,8,2023-03-08,C0215
V002327,P0429,7,2021-11-24,C0113
V000345,P0297,4,2020-11-30,C0149
V007850,P0456,2,2023-06-21,C0117
V000171,P0350,1,2023-05-08,C0216
V003799,P0204,6,2021-12-08,C0203
V006011,P0445,1,2021-01-20,C0017
V007347,P0545,3,2023-01-24,C0138
V006606,P0184,9,2023-12-02,C0282
V001359,P0594,5,2023-09-02,C0088
V000293,P0466,10,2023-03-27,C0271
V004018,P0043,8,2022-03-18,C0263
V006771,P0415,7,2023-06-05,C0188
V001745,P0354,2,2020-10-26,C0053
V001324,P0591,9,2024-02-28,C0270
V005355,P0507,6,2021-10-28,C0206
V001597,P0023,1,2020-04-26,C0281
V002267,P0176,10,2024-07-05,C0192
V007913,P0258,1,2023-12-30,C0244
V000254,P0392,1,2024-02-26,C0262
V006621,P0475,5,2022-10-01,C0270
V004121,P0075,7,2021-06-18,C0286
V004960,P0564,2,2021-02-23,C0075
V006426,P0039,4,2024-02-25,C0158
V004901,P0179,3,2024-05-28,C0232
V005506,P0085,8,2024-05-05,C0070
V005817,P0183,7,2020-07-27,C0099
V007756,P0468,8,2022-05-07,C0228
V005798,P0560,10,2022-05-29,C0139
V002199,P0020,4,2024-06-03,C0161
V000568,P0330,4,2022-03-30,C0131
V001956,P0194,4,2022-04-26,C0015
V005962,P0176,10,2021-01-04,C0226
V007524,P0149,4,2022-03-29,C0224
V001997,P0131,5,2023-10-21,C0174
V007648,P0350,5,2023-10-15,C0061
V003708,P0333,10,2021-08-10,C0174
V003866,P0251,1,2022-08-20,C0261
V000737,P0228,5,2022-10-14,C0001
V001768,P0163,10,2023-07-25,C0285
V003983,P0305,8,2023-05-13,C0277
V005657,P0096,8,2022-09-23,C0278
V004872,P0577,7,2024-06-02,C0106
V000766,P0009,5,2022-03-02,C0007
V006261,P0354,10,2023-08-20,C0220
V005158,P0399,10,2020-08-06,C0022
V005267,P0036,4,2024-02-11,C0069
V006452,P0498,1,2020-05-04,C0028
V001108,P0590,5,2024-03-20,C0230
V006293,P0491,6,2022-09-25,C0099
V003926,P0549,4,2023-11-11,C0211
V007109,P0194,3,2021-11-18,C0137
V002064,P0213,10,2020-05-10,C0255
V003531,P0014,10,2022-02-27,C0090
V003458,P0320,9,2024-03-31,C0033
V000059,P0131,4,2024-02-25,C0123
V002778,P0577,9,2020-03-02,C0281
V004760,P0261,6,2023-07-10,C0116
V001006,P0226,1,2022-02-23,C0163
V001507,P0434,3,2020-07-02,C0244
V001859,P0553,5,2022-02-16,C0109
V001145,P0360,3,2024-02-02,C0101
V004870,P0561,5,2020-07-08,C0214
V000522,P0353,9,2022-05-01,C0243
V001409,P0493,2,2023-09-25,C0009
V005351,P0018,8,2022-04-15,C0067
V006109,P0394,4,2021-11-04,C0004
V007135,P0304,10,2024-03-27,C0286
V000248,P0493,7,2020-09-18,C0203
V002285,P0516,10,2023-05-23,C0039
V003921,P0440,10,2023-04-28,C0159
V001802,P0512,8,2022-12-31,C0140
V006449,P0499,1,2022-08-27,C0165
V004346,P0333,1,2024-03-21,C0048
V005877,P0531,4,2021-03-27,C0064
V001820,P0282,3,2020-08-16,C0071
V007076,P0419,10,2023-08-25,C0212
V003614,P0399,6,2020-04-29,C0214
V006041,P0157,9,2021-11-06,C0007
V006363,P0559,1,2020-10-05,C0001
V005728,P0393,10,2021-09-18,C0226
V001553,P0039,3,2024-03-21,C0045
V003771,P0515,5,2022-12-18,C0154
V005479,P0004,2,2023-04-05,C0049
V000068,P0347,1,2020-04-20,C0161
V007094,P0250,1,2022-12-16,C0250
V000630,P0158,7,2022-06-27,C0059
V007774,P0327,3,2022-12-22,C0269
V005029,P0235,7,2020-08-08,C0075
V004563,P0441,1,2022-08-31,C0067
V007299,P0402,1,2021-08-20,C0117
V000568,P0373,2,2022-03-30,C0131
V002182,P0163,10,2021-10-08,C0262
V004144,P0448,8,2021-10-15,C0209
V001954,P0071,2,2022-03-07,C0033
V002765,P0065,1,2020-11-17,C0075
V006391,P0572,7,2023-11-06,C0169
V007192,P0274,5,2024-06-02,C0144
V006918,P0176,4,2023-10-20,C0149
V006467,P0587,2,2021-12-25,C0131
V003085,P0276,1,2020-11-28,C0195
V000898,P0255,9,2021-11-10,C0214
V005971,P0253,9,2023-10-26,C0195
V002181,P0598,9,2024-06-27,C0022
V007567,P0332,1,2021-10-03,C0232
V001687,P0269,8,2021-04-02,C0124
V000475,P0565,1,2022-11-19,C0126
V001530,P0102,5,2020-12-07,C0159
V007725,P0097,1,2020-05-10,C0043
V004604,P0583,10,2024-06-15,C0278
V005771,P0286,5,2022-04-19,C0185
V006599,P0026,8,2021-04-11,C0169
V004194,P0083,6,2021-12-12,C0159
V003572,P0417,9,2022-07-12,C0096
V006697,P0316,2,2024-01-25,C0049
V003840,P0060,6,2021-11-11,C0270
V002532,P0004,2,2023-05-24,C0205
V003439,P0518,1,2021-08-21,C0005
V002339,P0078,6,2022-02-17,C0056
V001062,P0171,10,2021-11-18,C0246
V002491,P0447,3,2022-09-14,C0260
V002473,P0510,10,2022-09-20,C0212
V007079,P0540,1,2023-11-13,C0258
V000864,P0470,1,2021-07-11,C0032
V000099,P0589,6,2024-06-07,C0181
V003680,P0304,8,2021-03-23,C0051
V000940,P0145,10,2020-04-09,C0096
V004098,P0028,9,2021-12-10,C0026
V004745,P0248,8,2020-06-17,C0021
V001744,P0031,1,2022-01-10,C0246
V007147,P0531,2,2023-09-30,C0060
V005544,P0524,9,2022-05-20,C0199
V001708,P0570,4,2022-10-23,C0015
V007230,P0334,4,2023-02-16,C0002
V007554,P0351,2,2023-01-13,C0053
V002891,P0397,7,2020-06-24,C0261
V001887,P0573,6,2020-08-05,C0142
V005159,P0295,5,2021-06-25,C0139
V000162,P0204,10,2020-04-18,C0226
V005478,P0089,4,2020-04-28,C0255
V006821,P0066,9,2024-04-09,C0147
V007914,P0268,7,2024-05-17,C0035
V001506,P0181,2,2021-10-29,C0031
V000580,P0142,10,2021-05-10,C0264
V002448,P0184,4,2022-05-03,C0174
V005561,P0555,7,2023-06-01,C0147
V006951,P0430,1,2024-02-15,C0263
V005320,P0164,1,2022-10-21,C0208
V007107,P0275,6,2022-01-26,C0192
V003738,P0311,8,2024-02-13,C0009
V006272,P0344,1,2021-02-02,C0241
V000380,P0172,10,2021-08-15,C0058
V005802,P0577,7,2020-07-21,C0061
V000015,P0392,7,2020-02-20,C0069
V007996,P0016,7,2021-02-09,C0265
V002532,P0158,10,2023-05-24,C0205
V001593,P0001,2,2022-06-26,C0009
V006179,P0201,1,2020-03-07,C0269
V004129,P0469,5,2023-06-28,C0169
V005777,P0413,5,2020-04-27,C0122
V001329,P0264,2,2023-01-17,C0267
V006886,P0543,2,2021-02-01,C0190
V003164,P0319,5,2020-11-22,C0093
V003342,P0274,10,2023-03-24,C0192
V005769,P0587,4,2022-10-27,C0043
V005885,P0010,7,2022-09-23,C0251
V005615,P0540,7,2021-03-22,C0120
V000496,P0302,3,2021-09-20,C0145
V001546,P0486,6,2023-05-05,C0218
V000134,P0506,6,2022-11-06,C0214
V006150,P0319,8,2022-07-12,C0035
V000815,P0177,1,2022-07-11,C0173
V000286,P0072,2,2020-06-13,C0166
V007811,P0340,6,2021-02-22,C0286
V006294,P0100,4,2021-08-15,C0086
V003172,P0302,7,2022-04-30,C0267
V002965,P0068,9,2023-02-06,C0045
V007813,P0176,5,2020-05-18,C0149
V005930,P0221,9,2020-09-19,C0043
